,individual_wikidata_id,decade,region_name,count_works,occupation,century,count
247644,Q323792,1660,Low countries,9.0,Painter,1700,9.0
247646,Q323792,1660,Northwestern Europe,9.0,Painter,1700,9.0
247649,Q323843,1650,Low countries,16.0,Sculptor,1600,16.0
247650,Q323843,1650,Northwestern Europe,16.0,Sculptor,1600,16.0
247653,Q323854,1840,Northwestern Europe,8.0,Painter,1800,8.0
247654,Q323854,1840,United Kingdom,8.0,Painter,1800,8.0
247661,Q323867,1860,Nordic countries,16.0,Painter,1900,16.0
247662,Q323867,1860,Northwestern Europe,16.0,Painter,1900,16.0
247678,Q323898,1870,Central Europe,4.0,Writer,1900,4.0
247681,Q323902,1860,Low countries,10.0,Painter,1900,10.0
247682,Q323902,1860,Northwestern Europe,10.0,Painter,1900,10.0
247689,Q323912,1880,Northwestern Europe,10.0,Painter,1900,10.0
247690,Q323912,1880,United Kingdom,10.0,Painter,1900,10.0
247695,Q323923,1840,France,11.0,Painter,1800,11.0
247696,Q323923,1840,Northwestern Europe,11.0,Painter,1800,11.0
247699,Q323928,1850,France,33.0,Painter,1800,33.0
247700,Q323928,1850,Northwestern Europe,33.0,Painter,1800,33.0
247703,Q323932,1650,Low countries,67.0,Painter,1600,67.0
247704,Q323932,1650,Northwestern Europe,67.0,Painter,1600,67.0
247706,Q323971,1560,German world,30.0,Painter,1600,30.0
247708,Q323971,1560,Northwestern Europe,30.0,Painter,1600,30.0
247719,Q3240070,1880,Low countries,19.0,Sculptor,1900,19.0
247721,Q3240070,1880,Northwestern Europe,19.0,Sculptor,1900,19.0
247727,Q324021,1850,France,10.0,Painter,1800,10.0
247728,Q324021,1850,Northwestern Europe,10.0,Painter,1800,10.0
247745,Q324064,1870,German world,10.0,Musician,1900,10.0
247747,Q324064,1870,Northwestern Europe,10.0,Musician,1900,10.0
247757,Q324074,1650,Central Europe,4.0,Writer,1600,4.0
247768,Q324096,1540,East Slavic,13.0,Painter,1500,13.0
247800,Q324128,1640,German world,5.0,Sculptor,1600,5.0
247802,Q324128,1640,Northwestern Europe,5.0,Sculptor,1600,5.0
247818,Q324157,1850,Central Europe,6.0,Writer,1800,6.0
247826,Q324176,1620,Low countries,16.0,Painter,1600,16.0
247828,Q324176,1620,Northwestern Europe,16.0,Painter,1600,16.0
247845,Q3242255,1340,Italy,8.0,Painter,1300,8.0
247846,Q3242255,1340,Southwestern Europe,8.0,Painter,1300,8.0
247864,Q324280,1650,Low countries,37.0,Painter,1600,37.0
247866,Q324280,1650,Northwestern Europe,37.0,Painter,1600,37.0
247870,Q324288,1680,Low countries,93.0,Painter,1700,93.0
247872,Q324288,1680,Northwestern Europe,93.0,Painter,1700,93.0
247876,Q324315,1860,France,21.0,Painter,1900,21.0
247877,Q324315,1860,Northwestern Europe,21.0,Painter,1900,21.0
247880,Q324318,1840,German world,33.0,Painter,1800,33.0
247881,Q324318,1840,Northwestern Europe,33.0,Painter,1800,33.0
247887,Q324335,1640,Low countries,4.0,Painter,1600,4.0
247889,Q324335,1640,Northwestern Europe,4.0,Painter,1600,4.0
247903,Q324410,1660,German world,17.0,Painter,1700,17.0
247905,Q324410,1660,Northwestern Europe,17.0,Painter,1700,17.0
247913,Q3244250,1820,France,10.0,Painter,1800,10.0
247914,Q3244250,1820,Northwestern Europe,10.0,Painter,1800,10.0
247927,Q324487,1640,German world,41.0,Sculptor,1600,41.0
247928,Q324487,1640,Northwestern Europe,41.0,Sculptor,1600,41.0
247944,Q324567,1820,France,38.0,Painter,1800,38.0
247945,Q324567,1820,Northwestern Europe,38.0,Painter,1800,38.0
247967,Q324622,1850,France,19.0,Painter,1800,19.0
247968,Q324622,1850,Northwestern Europe,19.0,Painter,1800,19.0
247987,Q324683,1820,German world,67.0,Painter,1800,67.0
247988,Q324683,1820,Northwestern Europe,67.0,Painter,1800,67.0
248035,Q3249525,1690,Low countries,7.0,Painter,1700,7.0
248037,Q3249525,1690,Northwestern Europe,7.0,Painter,1700,7.0
248039,Q324986,1690,Southern Japan,12.0,Performing Artist,1700,12.0
248040,Q324986,1690,Japan,12.0,Performing Artist,1700,12.0
248046,Q324998,1820,France,703.0,Writer,1800,703.0
248047,Q324998,1820,Northwestern Europe,703.0,Writer,1800,703.0
248050,Q325004,1860,East Slavic,24.0,Writer,1900,24.0
248060,Q325027,1860,Northwestern Europe,6.0,Painter,1900,6.0
248061,Q325027,1860,United Kingdom,6.0,Painter,1900,6.0
248072,Q325068,1850,Northwestern Europe,4.0,Architect,1800,4.0
248073,Q325068,1850,United Kingdom,4.0,Architect,1800,4.0
248083,Q325117,1780,German world,6.0,Painter,1800,6.0
248084,Q325117,1780,Northwestern Europe,6.0,Painter,1800,6.0
248090,Q325144,1830,France,4.0,Writer,1800,4.0
248091,Q325144,1830,Northwestern Europe,4.0,Writer,1800,4.0
248101,Q325285,1860,Central Europe,7.0,Painter,1900,7.0
248108,Q325338,1860,France,11.0,Painter,1900,11.0
248109,Q325338,1860,Northwestern Europe,11.0,Painter,1900,11.0
248111,Q325339,1520,German world,41.0,Painter,1500,41.0
248113,Q325339,1520,Northwestern Europe,41.0,Painter,1500,41.0
248120,Q325354,1560,France,6.0,Sculptor,1600,6.0
248121,Q325354,1560,Northwestern Europe,6.0,Sculptor,1600,6.0
248138,Q325557,1640,Low countries,20.0,Painter,1600,20.0
248140,Q325557,1640,Northwestern Europe,20.0,Painter,1600,20.0
248152,Q325633,1830,Northwestern Europe,50.0,Painter,1800,50.0
248153,Q325633,1830,United Kingdom,50.0,Painter,1800,50.0
248163,Q3256864,440,Northern China,4.0,Writer,400,4.0
248164,Q3256864,440,Chinese world,4.0,Writer,400,4.0
248186,Q3257395,1790,France,24.0,Painter,1800,24.0
248187,Q3257395,1790,Northwestern Europe,24.0,Painter,1800,24.0
248214,Q325835,1870,Northwestern Europe,6.0,Painter,1900,6.0
248215,Q325835,1870,United Kingdom,6.0,Painter,1900,6.0
248245,Q325930,1440,Italy,14.0,Architect,1400,14.0
248246,Q325930,1440,Southwestern Europe,14.0,Architect,1400,14.0
248248,Q3259440,1740,Nordic countries,5.0,Painter,1700,5.0
248249,Q3259440,1740,Northwestern Europe,5.0,Painter,1700,5.0
248314,Q326010,1860,East Slavic,26.0,Painter,1900,26.0
248316,Q326017,1780,Italy,22.0,Painter,1800,22.0
248317,Q326017,1780,Southwestern Europe,22.0,Painter,1800,22.0
248366,Q3260370,1840,France,11.0,Painter,1800,11.0
248367,Q3260370,1840,Northwestern Europe,11.0,Painter,1800,11.0
248412,Q3260450,1820,France,5.0,Sculptor,1800,5.0
248413,Q3260450,1820,Northwestern Europe,5.0,Sculptor,1800,5.0
248467,Q3260531,1770,France,7.0,Painter,1800,7.0
248468,Q3260531,1770,Northwestern Europe,7.0,Painter,1800,7.0
248483,Q3260544,1780,France,25.0,Painter,1800,25.0
248484,Q3260544,1780,Northwestern Europe,25.0,Painter,1800,25.0
248514,Q3260608,1770,France,7.0,Sculptor,1800,7.0
248515,Q3260608,1770,Northwestern Europe,7.0,Sculptor,1800,7.0
248530,Q3260645,1880,East Slavic,49.0,Writer,1900,49.0
248532,Q3260646,1750,East Slavic,17.0,Architect,1800,17.0
248534,Q326066,1790,Northwestern Europe,169.0,Painter,1800,169.0
248535,Q326066,1790,United Kingdom,169.0,Painter,1800,169.0
248558,Q3260705,1810,Low countries,10.0,Painter,1800,10.0
248559,Q3260705,1810,Northwestern Europe,10.0,Painter,1800,10.0
248577,Q3260738,1800,France,4.0,Writer,1800,4.0
248578,Q3260738,1800,Northwestern Europe,4.0,Writer,1800,4.0
248597,Q326082,1860,Low countries,16.0,Painter,1900,16.0
248598,Q326082,1860,Northwestern Europe,16.0,Painter,1900,16.0
248628,Q3260870,1780,France,10.0,Painter,1800,10.0
248629,Q3260870,1780,Northwestern Europe,10.0,Painter,1800,10.0
248662,Q3260930,1820,France,8.0,Painter,1800,8.0
248663,Q3260930,1820,Northwestern Europe,8.0,Painter,1800,8.0
248754,Q3261273,1780,France,10.0,Painter,1800,10.0
248755,Q3261273,1780,Northwestern Europe,10.0,Painter,1800,10.0
248795,Q3261419,1840,France,7.0,Painter,1800,7.0
248796,Q3261419,1840,Northwestern Europe,7.0,Painter,1800,7.0
248836,Q3261535,1700,Northwestern Europe,7.0,Painter,1700,7.0
248837,Q3261535,1700,United Kingdom,7.0,Painter,1700,7.0
248903,Q326167,1880,France,62.0,Sculptor,1900,62.0
248904,Q326167,1880,Northwestern Europe,62.0,Sculptor,1900,62.0
248922,Q3261712,1880,France,7.0,Painter,1900,7.0
248923,Q3261712,1880,Northwestern Europe,7.0,Painter,1900,7.0
248926,Q3261719,1830,France,9.0,Sculptor,1800,9.0
248927,Q3261719,1830,Northwestern Europe,9.0,Sculptor,1800,9.0
249021,Q3261968,1860,France,9.0,Painter,1900,9.0
249022,Q3261968,1860,Northwestern Europe,9.0,Painter,1900,9.0
249041,Q3262017,1800,France,40.0,Painter,1800,40.0
249042,Q3262017,1800,Northwestern Europe,40.0,Painter,1800,40.0
249052,Q3262053,1840,France,15.0,Painter,1800,15.0
249053,Q3262053,1840,Northwestern Europe,15.0,Painter,1800,15.0
249091,Q326215,1640,France,93.0,Sculptor,1600,93.0
249092,Q326215,1640,Northwestern Europe,93.0,Sculptor,1600,93.0
249127,Q3262314,1770,France,8.0,Painter,1800,8.0
249128,Q3262314,1770,Northwestern Europe,8.0,Painter,1800,8.0
249143,Q3262352,1820,Low countries,6.0,Writer,1800,6.0
249144,Q3262352,1820,Northwestern Europe,6.0,Writer,1800,6.0
249171,Q3262424,1800,France,4.0,Painter,1800,4.0
249172,Q3262424,1800,Northwestern Europe,4.0,Painter,1800,4.0
249305,Q3262790,1820,France,4.0,Painter,1800,4.0
249306,Q3262790,1820,Northwestern Europe,4.0,Painter,1800,4.0
249309,Q3262792,1850,France,5.0,Painter,1800,5.0
249310,Q3262792,1850,Northwestern Europe,5.0,Painter,1800,5.0
249316,Q326283,1640,German world,20.0,Painter,1600,20.0
249318,Q326283,1640,Northwestern Europe,20.0,Painter,1600,20.0
249337,Q3262860,1840,France,8.0,Writer,1800,8.0
249338,Q3262860,1840,Northwestern Europe,8.0,Writer,1800,8.0
249351,Q3262911,1780,France,60.0,Sculptor,1800,60.0
249352,Q3262911,1780,Northwestern Europe,60.0,Sculptor,1800,60.0
249391,Q3263003,1830,France,61.0,Writer,1800,61.0
249392,Q3263003,1830,Northwestern Europe,61.0,Writer,1800,61.0
249411,Q3263037,1850,France,9.0,Sculptor,1800,9.0
249412,Q3263037,1850,Northwestern Europe,9.0,Sculptor,1800,9.0
249446,Q3263167,1650,France,4.0,Painter,1600,4.0
249447,Q3263167,1650,Northwestern Europe,4.0,Painter,1600,4.0
249499,Q326338,1830,German world,21.0,Painter,1800,21.0
249501,Q326338,1830,Northwestern Europe,21.0,Painter,1800,21.0
249574,Q3263639,1820,France,26.0,Painter,1800,26.0
249575,Q3263639,1820,Northwestern Europe,26.0,Painter,1800,26.0
249644,Q326434,1850,France,169.0,Painter,1800,169.0
249645,Q326434,1850,Northwestern Europe,169.0,Painter,1800,169.0
249669,Q3264752,1770,France,4.0,Sculptor,1800,4.0
249670,Q3264752,1770,Northwestern Europe,4.0,Sculptor,1800,4.0
249676,Q326493,1450,Central Europe,6.0,Writer,1400,6.0
249683,Q3264978,1650,Italy,5.0,Painter,1600,5.0
249684,Q3264978,1650,Southwestern Europe,5.0,Painter,1600,5.0
249687,Q326499,1840,East Slavic,30.0,Writer,1800,30.0
249693,Q3264994,1540,France,4.0,Painter,1500,4.0
249694,Q3264994,1540,Northwestern Europe,4.0,Painter,1500,4.0
249710,Q3265210,1790,Southwestern Europe,8.0,Performing Artist,1800,8.0
249711,Q3265210,1790,Spain,8.0,Performing Artist,1800,8.0
249716,Q3265329,1880,France,8.0,Painter,1900,8.0
249717,Q3265329,1880,Northwestern Europe,8.0,Painter,1900,8.0
249741,Q326548,1540,Low countries,78.0,Painter,1500,78.0
249743,Q326548,1540,Northwestern Europe,78.0,Painter,1500,78.0
249786,Q3266227,1780,German world,6.0,Painter,1800,6.0
249788,Q3266227,1780,Northwestern Europe,6.0,Painter,1800,6.0
249803,Q3266370,1800,Italy,10.0,Painter,1800,10.0
249804,Q3266370,1800,Southwestern Europe,10.0,Painter,1800,10.0
249831,Q3266428,1740,Italy,4.0,Painter,1700,4.0
249832,Q3266428,1740,Southwestern Europe,4.0,Painter,1700,4.0
249839,Q3266502,1880,Italy,74.0,Painter,1900,74.0
249840,Q3266502,1880,Southwestern Europe,74.0,Painter,1900,74.0
249908,Q326721,1670,Low countries,5.0,Painter,1700,5.0
249910,Q326721,1670,Northwestern Europe,5.0,Painter,1700,5.0
249918,Q32674046,1860,Southwestern Europe,10.0,Painter,1900,10.0
249919,Q32674046,1860,Spain,10.0,Painter,1900,10.0
249941,Q326777,1880,German world,12.0,Sculptor,1900,12.0
249942,Q326777,1880,Northwestern Europe,12.0,Sculptor,1900,12.0
249989,Q326910,1860,France,7.0,Writer,1900,7.0
249990,Q326910,1860,Northwestern Europe,7.0,Writer,1900,7.0
250012,Q3269452,1770,Nordic countries,8.0,Writer,1800,8.0
250013,Q3269452,1770,Northwestern Europe,8.0,Writer,1800,8.0
250021,Q3269483,1810,Northwestern Europe,4.0,Writer,1800,4.0
250022,Q3269483,1810,United Kingdom,4.0,Writer,1800,4.0
250040,Q327015,1830,East Slavic,206.0,Writer,1800,206.0
250044,Q327021,1880,France,6.0,Performing Artist,1900,6.0
250045,Q327021,1880,Northwestern Europe,6.0,Performing Artist,1900,6.0
250066,Q3270591,1850,Central Europe,20.0,Painter,1800,20.0
250116,Q3270722,1860,France,13.0,Painter,1900,13.0
250117,Q3270722,1860,Northwestern Europe,13.0,Painter,1900,13.0
250124,Q327083,1860,France,9.0,Painter,1900,9.0
250125,Q327083,1860,Northwestern Europe,9.0,Painter,1900,9.0
250128,Q3270849,1880,France,8.0,Painter,1900,8.0
250129,Q3270849,1880,Northwestern Europe,8.0,Painter,1900,8.0
250155,Q3270988,1870,France,17.0,Painter,1900,17.0
250156,Q3270988,1870,Northwestern Europe,17.0,Painter,1900,17.0
250167,Q3271044,1880,France,4.0,Writer,1900,4.0
250168,Q3271044,1880,Northwestern Europe,4.0,Writer,1900,4.0
250195,Q3271191,1820,Arabic world,9.0,Painter,1800,9.0
250206,Q3271202,1880,Low countries,8.0,Painter,1900,8.0
250207,Q3271202,1880,Northwestern Europe,8.0,Painter,1900,8.0
250210,Q3271211,1840,France,10.0,Painter,1800,10.0
250211,Q3271211,1840,Northwestern Europe,10.0,Painter,1800,10.0
250282,Q3271490,1770,Low countries,19.0,Painter,1800,19.0
250283,Q3271490,1770,Northwestern Europe,19.0,Painter,1800,19.0
250286,Q3271500,1600,France,119.0,Painter,1600,119.0
250287,Q3271500,1600,Northwestern Europe,119.0,Painter,1600,119.0
250314,Q3271574,1670,Northwestern Europe,7.0,Painter,1700,7.0
250315,Q3271574,1670,United Kingdom,7.0,Painter,1700,7.0
250318,Q3271586,1840,France,80.0,Writer,1800,80.0
250319,Q3271586,1840,Northwestern Europe,80.0,Writer,1800,80.0
250342,Q3271708,1860,France,4.0,Performing Artist,1900,4.0
250343,Q3271708,1860,Northwestern Europe,4.0,Performing Artist,1900,4.0
250357,Q3271802,1870,France,9.0,Painter,1900,9.0
250358,Q3271802,1870,Northwestern Europe,9.0,Painter,1900,9.0
250369,Q3271857,1880,France,45.0,Sculptor,1900,45.0
250370,Q3271857,1880,Northwestern Europe,45.0,Sculptor,1900,45.0
250381,Q3272122,1870,Low countries,17.0,Painter,1900,17.0
250382,Q3272122,1870,Northwestern Europe,17.0,Painter,1900,17.0
250398,Q327262,1740,Italy,12.0,Painter,1700,12.0
250399,Q327262,1740,Southwestern Europe,12.0,Painter,1700,12.0
250404,Q327306,1870,France,16.0,Writer,1900,16.0
250405,Q327306,1870,Northwestern Europe,16.0,Writer,1900,16.0
250407,Q327308,1840,Central Europe,77.0,Writer,1800,77.0
250409,Q327322,1880,Central Europe,8.0,Painter,1900,8.0
250416,Q3273465,1580,Southern China,7.0,Writer,1600,7.0
250417,Q3273465,1580,Yangtze,7.0,Writer,1600,7.0
250418,Q3273465,1580,Chinese world,7.0,Writer,1600,7.0
250423,Q327351,1860,France,37.0,Writer,1900,37.0
250424,Q327351,1860,Northwestern Europe,37.0,Writer,1900,37.0
250439,Q327364,1620,France,7.0,Painter,1600,7.0
250440,Q327364,1620,Northwestern Europe,7.0,Painter,1600,7.0
250450,Q327395,1680,Low countries,27.0,Painter,1700,27.0
250452,Q327395,1680,Northwestern Europe,27.0,Painter,1700,27.0
250464,Q3274331,750,Southern China,416.0,Writer,800,416.0
250465,Q3274331,750,Chinese world,416.0,Writer,800,416.0
250478,Q327472,1590,Central Europe,64.0,Writer,1600,64.0
250496,Q327504,1820,Northwestern Europe,4.0,Sculptor,1800,4.0
250497,Q327504,1820,United Kingdom,4.0,Sculptor,1800,4.0
250622,Q3276742,1760,France,6.0,Painter,1800,6.0
250623,Q3276742,1760,Northwestern Europe,6.0,Painter,1800,6.0
250635,Q3277148,1860,France,6.0,Painter,1900,6.0
250636,Q3277148,1860,Northwestern Europe,6.0,Painter,1900,6.0
250651,Q327738,1860,Central Europe,73.0,Painter,1900,73.0
250654,Q327743,1840,France,7.0,Writer,1800,7.0
250655,Q327743,1840,Northwestern Europe,7.0,Writer,1800,7.0
250674,Q327785,1690,Italy,7.0,Painter,1700,7.0
250675,Q327785,1690,Southwestern Europe,7.0,Painter,1700,7.0
250677,Q327805,1800,Southwestern Europe,30.0,Writer,1800,30.0
250678,Q327805,1800,Spain,30.0,Writer,1800,30.0
250680,Q327843,1880,German world,13.0,Painter,1900,13.0
250682,Q327843,1880,Northwestern Europe,13.0,Painter,1900,13.0
250721,Q328027,1830,German world,17.0,Painter,1800,17.0
250723,Q328027,1830,Northwestern Europe,17.0,Painter,1800,17.0
250780,Q3281405,1770,Portugal,5.0,Painter,1800,5.0
250781,Q3281405,1770,Southwestern Europe,5.0,Painter,1800,5.0
250783,Q32814355,1860,German world,22.0,Painter,1900,22.0
250785,Q32814355,1860,Northwestern Europe,22.0,Painter,1900,22.0
250798,Q3281607,1730,Portugal,16.0,Painter,1700,16.0
250799,Q3281607,1730,Southwestern Europe,16.0,Painter,1700,16.0
250815,Q32824146,1810,German world,4.0,Painter,1800,4.0
250817,Q32824146,1810,Northwestern Europe,4.0,Painter,1800,4.0
250828,Q328283,1880,German world,21.0,Painter,1900,21.0
250829,Q328283,1880,Northwestern Europe,21.0,Painter,1900,21.0
250860,Q328369,1840,Northwestern Europe,158.0,Sculptor,1800,158.0
250861,Q328369,1840,United Kingdom,158.0,Sculptor,1800,158.0
250871,Q3284204,1750,Japan,8.0,Painter,1800,8.0
250894,Q328580,1880,Italy,10.0,Sculptor,1900,10.0
250895,Q328580,1880,Southwestern Europe,10.0,Sculptor,1900,10.0
250927,Q3286189,1750,Northwestern Europe,72.0,Painter,1800,72.0
250928,Q3286189,1750,United Kingdom,72.0,Painter,1800,72.0
250954,Q3286980,1880,Northwestern Europe,5.0,Painter,1900,5.0
250955,Q3286980,1880,United Kingdom,5.0,Painter,1900,5.0
250959,Q328705,1840,Northwestern Europe,8.0,Painter,1800,8.0
250960,Q328705,1840,United Kingdom,8.0,Painter,1800,8.0
250974,Q328747,1260,France,4.0,Writer,1300,4.0
250975,Q328747,1260,Northwestern Europe,4.0,Writer,1300,4.0
250977,Q328748,920,Arabic world,5.0,Writer,900,5.0
250984,Q3287646,1810,France,5.0,Performing Artist,1800,5.0
250985,Q3287646,1810,Northwestern Europe,5.0,Performing Artist,1800,5.0
251016,Q3287763,1850,France,7.0,Writer,1800,7.0
251017,Q3287763,1850,Northwestern Europe,7.0,Writer,1800,7.0
251020,Q3287777,1690,France,11.0,Sculptor,1700,11.0
251021,Q3287777,1690,Northwestern Europe,11.0,Sculptor,1700,11.0
251103,Q3288556,1690,Italy,4.0,Painter,1700,4.0
251104,Q3288556,1690,Southwestern Europe,4.0,Painter,1700,4.0
251107,Q3288557,1620,Italy,5.0,Painter,1600,5.0
251108,Q3288557,1620,Southwestern Europe,5.0,Painter,1600,5.0
251123,Q328909,1870,France,6.0,Painter,1900,6.0
251124,Q328909,1870,Northwestern Europe,6.0,Painter,1900,6.0
251131,Q3289164,1640,Italy,10.0,Painter,1600,10.0
251132,Q3289164,1640,Southwestern Europe,10.0,Painter,1600,10.0
251193,Q3290472,1830,Northwestern Europe,16.0,Painter,1800,16.0
251194,Q3290472,1830,United Kingdom,16.0,Painter,1800,16.0
251230,Q3290658,1440,France,4.0,Writer,1400,4.0
251231,Q3290658,1440,Northwestern Europe,4.0,Writer,1400,4.0
251254,Q329088,1540,Italy,53.0,Sculptor,1500,53.0
251255,Q329088,1540,Southwestern Europe,53.0,Sculptor,1500,53.0
251270,Q329096,1840,France,190.0,Painter,1800,190.0
251271,Q329096,1840,Northwestern Europe,190.0,Painter,1800,190.0
251297,Q3291268,1870,Italy,4.0,Writer,1900,4.0
251298,Q3291268,1870,Southwestern Europe,4.0,Writer,1900,4.0
251338,Q3291524,1740,France,4.0,Writer,1700,4.0
251339,Q3291524,1740,Northwestern Europe,4.0,Writer,1700,4.0
251358,Q3291559,1880,France,4.0,Painter,1900,4.0
251359,Q3291559,1880,Northwestern Europe,4.0,Painter,1900,4.0
251362,Q3291562,1880,France,8.0,Painter,1900,8.0
251363,Q3291562,1880,Northwestern Europe,8.0,Painter,1900,8.0
251414,Q3291945,1880,France,11.0,Painter,1900,11.0
251415,Q3291945,1880,Northwestern Europe,11.0,Painter,1900,11.0
251418,Q3292006,1810,France,9.0,Painter,1800,9.0
251419,Q3292006,1810,Northwestern Europe,9.0,Painter,1800,9.0
251434,Q329209,1700,German world,26.0,Painter,1700,26.0
251436,Q329209,1700,Northwestern Europe,26.0,Painter,1700,26.0
251439,Q3292106,1870,France,5.0,Writer,1900,5.0
251440,Q3292106,1870,Northwestern Europe,5.0,Writer,1900,5.0
251454,Q3292154,1830,France,4.0,Writer,1800,4.0
251455,Q3292154,1830,Northwestern Europe,4.0,Writer,1800,4.0
251458,Q3292167,1860,France,5.0,Sculptor,1900,5.0
251459,Q3292167,1860,Northwestern Europe,5.0,Sculptor,1900,5.0
251470,Q3292206,1810,France,6.0,Painter,1800,6.0
251471,Q3292206,1810,Northwestern Europe,6.0,Painter,1800,6.0
251491,Q3292318,1810,France,11.0,Painter,1800,11.0
251492,Q3292318,1810,Northwestern Europe,11.0,Painter,1800,11.0
251534,Q3292434,1880,France,18.0,Painter,1900,18.0
251535,Q3292434,1880,Northwestern Europe,18.0,Painter,1900,18.0
251575,Q3292690,1640,France,5.0,Writer,1600,5.0
251576,Q3292690,1640,Northwestern Europe,5.0,Writer,1600,5.0
251616,Q329305,1850,France,7.0,Writer,1800,7.0
251617,Q329305,1850,Northwestern Europe,7.0,Writer,1800,7.0
251639,Q329326,1870,Central Europe,6.0,Painter,1900,6.0
251687,Q329387,1850,France,19.0,Painter,1800,19.0
251688,Q329387,1850,Northwestern Europe,19.0,Painter,1800,19.0
251719,Q3294787,1820,Nordic countries,6.0,Architect,1800,6.0
251720,Q3294787,1820,Northwestern Europe,6.0,Architect,1800,6.0
251726,Q329490,1860,German world,10.0,Painter,1900,10.0
251727,Q329490,1860,Northwestern Europe,10.0,Painter,1900,10.0
251734,Q329507,1870,German world,10.0,Painter,1900,10.0
251736,Q329507,1870,Northwestern Europe,10.0,Painter,1900,10.0
251741,Q329513,1790,German world,10.0,Painter,1800,10.0
251743,Q329513,1790,Northwestern Europe,10.0,Painter,1800,10.0
