,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita
0,1,Arabic world,10.176208333333333,21.542391750242974,12.959885917163442,30.893647965053702,2.975,0.2935286259187613,1.2801380771506066,2.128074717492919,3.052245294432113,1116
1,730,Arabic world,14.511666666666667,79.39862515609809,53.1039058641398,110.36490638590618,7.25,0.4983534506147571,3.6481571776191646,5.454698767221135,7.582233499447571,1164
2,1000,Arabic world,14.416666666666668,13.850156709687688,10.078052589578427,18.27311238726375,4.5,0.3121387283236994,0.6990556709534168,0.9607045116546372,1.2674991251281214,956
3,1120,Arabic world,13.791666666666668,38.53365856795538,30.479483376148416,47.21800127524058,5.0,0.36253776435045315,2.20999275234913,2.7939812858940454,3.4236617238845133,1052
4,1280,Arabic world,12.791666666666668,79.50948413255547,60.98032204801819,100.1923460258489,10.5,0.8208469055374592,4.767191300170802,6.215725143913131,7.832626399414897,1068
5,1300,Arabic world,12.666666666666668,36.66616982478463,28.195214980108396,46.24533057781149,8.5,0.6710526315789473,2.2259380247453997,2.894697617746155,3.650947150879854,972
6,1400,Arabic world,12.208333333333332,34.91555558557918,26.59739839358214,44.2719525755775,5.5,0.4505119453924915,2.1786264895766942,2.859977249330718,3.6263715420268263,1164
7,1500,Arabic world,11.75,22.926226138049113,16.48466227000268,29.92568067959959,3.0,0.2553191489361702,1.40294998042576,1.9511681819616267,2.5468664408169865,1084
8,1820,Arabic world,15.25,164.55528513354272,122.0322378876005,213.19633296797724,4.0,0.26229508196721313,8.002113959842656,10.79051050056018,13.980087407736212,956
9,1000,Chinese world,60.0,4.9166170575985095,3.4097786767839393,6.675175707613514,2.5,0.041666666666666664,0.05682964461306565,0.08194361762664183,0.11125292846022523,1225
10,1090,Chinese world,102.35000000000001,8.71619027888214,6.369059998686261,11.356003807154151,6.25,0.06105570031181923,0.06208728113583581,0.08504894511434763,0.11088291913776659,1222
11,1120,Chinese world,114.2,10.04306832754026,7.507465642497701,12.86917093887654,7.0,0.06129597197898424,0.06573962909367514,0.08794280496970455,0.11268976303744781,1181
12,1400,Chinese world,69.0,95.12529112758983,77.65572608562474,114.26092322527275,19.5,0.2826086956521739,1.1254453055887643,1.3786274076462295,1.655955409061924,1404
13,1410,Chinese world,73.1,67.03143328030134,54.71153257201285,80.42728069625363,13.0,0.18340279342194188,0.7684696674213314,0.9415000732079131,1.1297499724534654,1414
14,1420,Chinese world,77.2,38.93757543301287,31.767339058400964,46.59363816723453,6.5,0.08419689119170984,0.4114940292538985,0.5043727387695967,0.6035445358450069,1412
15,1430,Chinese world,81.30000000000001,42.904318851450924,35.01609032133023,51.356270383673206,7.0,0.08600945262161605,0.42978004497975664,0.5266071086698626,0.630337271436039,1498
16,1440,Chinese world,85.4,46.87106226988898,38.2648415842595,56.11890260011188,7.5,0.08782201405152225,0.4480660607056147,0.5488414785701285,0.6571300070270711,1458
