,year,region_name,population_interpolated,N_est,lower,upper,score,century,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
1609,1800,German world,20.126169096393017,28329.23618102643,26726.36570996873,29943.50446756187,1666.0,18.0,82.77779998870119,1327.9410295106081,1407.5821407116944,1487.7895700940078,re_german_world,1572
1610,1820,German world,20.650950697662378,28697.39304106688,27279.577976381846,30156.217259463345,1788.0,19.0,86.5819703013671,1320.9841220273606,1389.6402863581159,1460.2822746982265,re_german_world,1572
1611,1850,German world,21.43902501127129,43029.74584078387,41241.41370996557,44886.03340556442,3067.0,19.0,143.0568786774382,1923.6608795541508,2007.0756864251773,2093.6602005905665,re_german_world,2276
1612,1851,German world,21.465315909391236,43982.94673291069,42143.12419453367,45897.41518177977,3143.7,19.0,146.41781905273558,1962.8802280537686,2048.566600094364,2137.7271288890133,re_german_world,2244
1613,1852,German world,21.491606807511186,44936.14762503751,43044.834679101776,46908.79695799511,3220.4,19.0,149.77875942803297,2002.0995765533867,2090.0575137635506,2181.7940571874597,re_german_world,2273
1614,1853,German world,21.517897705631135,45889.348517164326,43946.54516366988,47920.17873421046,3297.1,19.0,153.13969980333033,2041.3189250530045,2131.5484274327373,2225.8609854859064,re_german_world,2252
1615,1854,German world,21.54418860375108,46842.54940929115,44848.25564823798,48931.56051042581,3373.8,19.0,156.50064017862772,2080.5382735526223,2173.039341101924,2269.9279137843528,re_german_world,2300
1616,1855,German world,21.570479501871027,47795.75030141797,45749.966132806076,49942.94228664115,3450.5,19.0,159.8615805539251,2119.75762205224,2214.5302547711103,2313.9948420827996,re_german_world,2263
1617,1856,German world,21.596770399990977,48748.95119354479,46651.67661737418,50954.324062856496,3527.2,19.0,163.2225209292225,2158.976970551858,2256.021168440297,2358.061770381246,re_german_world,2440
1618,1857,German world,21.623061298110926,49702.15208567161,47553.38710194228,51965.705839071845,3603.9,19.0,166.5834613045199,2198.196319051476,2297.512082109484,2402.1286986796927,re_german_world,2541
1619,1858,German world,21.649352196230872,50655.35297779842,48455.09758651038,52977.08761528719,3680.6,19.0,169.94440167981725,2237.415667551094,2339.00299577867,2446.1956269781394,re_german_world,2509
1620,1859,German world,21.675643094350818,51608.55386992524,49356.808071078485,53988.469391502535,3757.3,19.0,173.30534205511464,2276.635016050712,2380.493909447857,2490.2625552765858,re_german_world,2495
1621,1860,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2613
1622,1861,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2523
1623,1862,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2622
1624,1863,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2788
1625,1864,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2837
1626,1865,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2821
1627,1866,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2823
1628,1867,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2815
1629,1868,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2966
1630,1869,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2965
1631,1870,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2931
1632,1871,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,2896
1633,1872,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3078
1634,1873,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3186
1635,1874,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3386
1636,1875,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3366
1637,1876,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3301
1638,1877,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3241
1639,1878,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3352
1640,1879,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3234
1641,1880,German world,21.701933992470767,52561.75476205206,50258.51855564659,54999.85116771788,3834.0,19.0,176.66628243041202,2315.8543645503296,2421.9848231170436,2534.3294835750326,re_german_world,3174
1642,1,Greek World,20.194546319174393,48.47827403319779,32.39039735613742,65.77987373474456,4.425,0.525,0.2214255830872719,1.6439562258781264,2.460227896167977,3.3381635381338435,re_greek_world,1116
1643,730,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,1164
1644,1000,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,956
1645,1120,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,1052
1646,1280,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,1068
1647,1300,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,972
1648,1400,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,1164
1649,1500,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,1084
1650,1820,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,956
1651,1870,Greek World,12.90295056193805,12.74391909173082,7.481827746636898,18.88362623927522,2.0,6.0,0.15500330644525043,0.5798540194912684,0.987674798144515,1.4635122523819746,re_greek_world,1195
1652,1,Italy,6.871783906756528,14.553371437311926,10.43186359046111,19.001788202982564,1.9,0.1,0.2766254642908762,1.5188089372705396,2.118867716433341,2.766525555742949,re_italy,1407
1653,1310,Italy,8.266826261649946,68.99480541757177,56.45191389063721,82.5896907933211,10.0,14.0,1.2096540659612383,6.8287287169103,8.345984690357016,9.99049552746223,re_italy,2857
1654,1311,Italy,8.277219806399728,81.19517154560063,66.47714374642061,97.12301165830242,12.7,14.0,1.5307033921410516,8.017898293605073,9.793119632620462,11.714291366361246,re_italy,2750
1655,1312,Italy,8.287613351149512,93.39553767362948,76.50237360220402,111.65633252328375,15.4,14.0,1.851752718320865,9.207067870299847,11.24025457488391,13.438087205260262,re_italy,2788
1656,1313,Italy,8.298006895899293,105.59590380165834,86.52760345798742,126.18965338826507,18.1,14.0,2.1728020445006786,10.396237446994618,12.687389517147356,15.161883044159278,re_italy,2788
1657,1314,Italy,8.308400440649077,117.79626992968718,96.55283331377083,140.7229742532464,20.8,14.0,2.493851370680492,11.585407023689392,14.134524459410802,16.885678883058294,re_italy,2842
1658,1315,Italy,8.318793985398859,129.99663605771605,106.57806316955424,155.25629511822774,23.5,14.0,2.814900696860305,12.774576600384165,15.581659401674248,18.609474721957312,re_italy,2926
1659,1316,Italy,8.32918753014864,142.1970021857449,116.60329302533763,169.78961598320905,26.200000000000003,14.0,3.1359500230401185,13.963746177078939,17.028794343937697,20.333270560856327,re_italy,2926
1660,1317,Italy,8.339581074898424,154.39736831377377,126.62852288112103,184.32293684819038,28.900000000000002,14.0,3.4569993492199322,15.152915753773712,18.475929286201143,22.057066399755342,re_italy,2811
1661,1318,Italy,8.349974619648206,166.59773444180263,136.65375273690444,198.85625771317171,31.6,14.0,3.7780486753997455,16.342085330468485,19.92306422846459,23.780862238654358,re_italy,2811
1662,1319,Italy,8.36036816439799,178.7981005698315,146.67898259268784,213.38957857815302,34.3,14.0,4.099098001579559,17.53125490716326,21.370199170728036,25.504658077553376,re_italy,2865
1663,1320,Italy,8.370761709147772,190.99846669786032,156.70421244847125,227.92289944313436,37.0,14.0,4.420147327759373,18.720424483858032,22.81733411299148,27.22845391645239,re_italy,2788
1664,1321,Italy,8.381691476442656,181.51940182892756,148.9631919473952,216.54042803524737,34.7,14.0,4.143225778523603,17.783446330011472,21.6701189128696,25.85109657180305,re_italy,2819
1665,1322,Italy,8.392621243737542,172.0403369599948,141.22217144631912,205.15795662736036,32.4,14.0,3.8663042292878336,16.846468176164908,20.522903712747723,24.47373922715371,re_italy,2673
1666,1323,Italy,8.403551011032427,162.56127209106202,133.48115094524303,193.77548521947335,30.1,14.0,3.5893826800520645,15.909490022318348,19.375688512625842,23.096381882504375,re_italy,2588
1667,1324,Italy,8.414480778327311,153.08220722212928,125.74013044416697,182.39301381158637,27.8,14.0,3.312461130816295,14.972511868471786,18.22847331250396,21.719024537855034,re_italy,2650
1668,1325,Italy,8.425410545622196,143.60314235319652,117.9991099430909,171.0105424036994,25.5,14.0,3.0355395815805255,14.035533714625224,17.08125811238208,20.341667193205694,re_italy,2734
1669,1326,Italy,8.436340312917082,134.12407748426375,110.25808944201484,159.62807099581238,23.200000000000003,14.0,2.7586180323447564,13.098555560778662,15.934042912260203,18.964309848556354,re_italy,2757
1670,1327,Italy,8.447270080211966,124.64501261533098,102.51706894093877,148.24559958792537,20.900000000000002,14.0,2.481696483108987,12.1615774069321,14.786827712138322,17.586952503907014,re_italy,2688
1671,1328,Italy,8.458199847506851,115.16594774639822,94.77604843986269,136.8631281800384,18.6,14.0,2.2047749338732174,11.22459925308554,13.639612512016443,16.209595159257674,re_italy,2619
1672,1329,Italy,8.469129614801737,105.68688287746545,87.03502793878663,125.48065677215139,16.3,14.0,1.927853384637448,10.287621099238978,12.492397311894564,14.832237814608336,re_italy,2473
1673,1330,Italy,8.480059382096622,96.2078180085327,79.29400743771055,114.0981853642644,14.0,14.0,1.6509318354016786,9.350642945392416,11.345182111772683,13.454880469958997,re_italy,2488
1674,1331,Italy,8.491390768257652,148.30948312663566,122.5419249116377,175.63396311523405,19.4,14.0,2.2771460706309385,14.371018588851465,17.393227158179574,20.597979409547825,re_italy,2673
1675,1332,Italy,8.502722154418684,200.41114824473863,165.78984238556484,237.16974086620368,24.8,14.0,2.9033603058601987,19.391394232310514,23.441272204586465,27.741078349136657,re_italy,2742
1676,1333,Italy,8.514053540579717,252.5128133628416,209.03775985949198,298.7055186171733,30.200000000000003,14.0,3.5295745410894583,24.411769875769565,29.489317250993356,34.88417728872548,re_italy,2619
1677,1334,Italy,8.525384926740747,304.61447848094457,252.28567733341913,360.24129636814297,35.6,14.0,4.155788776318718,29.432145519228612,35.53736229740025,42.027276228314314,re_italy,2588
1678,1335,Italy,8.536716312901778,356.71614359904754,295.5335948073463,421.7770741191126,41.0,14.0,4.782003011547978,34.45252116268766,41.585407343807134,49.170375167903146,re_italy,2573
1679,1336,Italy,8.54804769906281,408.8178087171505,338.7815122812734,483.3128518700822,46.400000000000006,14.0,5.408217246777238,39.47289680614671,47.63345239021403,56.31347410749197,re_italy,2642
1680,1337,Italy,8.559379085223842,460.9194738352535,382.02942975520057,544.8486296210519,51.800000000000004,14.0,6.0344314820064975,44.49327244960576,53.681497436620916,63.456573047080795,re_italy,2711
1681,1338,Italy,8.570710471384873,513.0211389533565,425.2773472291277,606.3844073720215,57.2,14.0,6.660645717235758,49.51364809306481,59.729542483027814,70.59967198666963,re_italy,2665
1682,1339,Italy,8.582041857545903,565.1228040714594,468.52526470305486,667.9201851229911,62.6,14.0,7.286859952465018,54.53402373652386,65.7775875294347,77.74277092625846,re_italy,2550
1683,1340,Italy,8.593373243706935,617.2244691895625,511.773182176982,729.4559628739609,68.0,14.0,7.913074187694278,59.554399379982904,71.8256325758416,84.88586986584728,re_italy,2642
1684,1341,Italy,8.60494714140367,567.9559421703401,470.9860155078384,671.1450376634444,63.6,14.0,7.397340207317654,54.79198018684191,66.07305662169003,78.07766897443067,re_italy,2788
1685,1342,Italy,8.616521039100403,518.6874151511178,430.1988488386948,612.834112452928,59.2,14.0,6.881606226941031,50.02956099370091,60.320480667538476,71.26946808301405,re_italy,2680
