wikidata_link,individual_wikidata_id,productive_year,individual_name,score,region_name,manual_region_name,manual_region_name_2,manual_region_name_3,manual_region_name_4
https://www.wikidata.org/wiki/Q1689712,Q1689712,-401,Jivaka Kumar Bhaccha,10,Indian world,,,,
https://www.wikidata.org/wiki/Q18356831,Q18356831,1783,Mashafi,10,Indian world,,,,
https://www.wikidata.org/wiki/Q192302,Q192302,1586,Bhai Gurdas,10,Indian world,,,,
https://www.wikidata.org/wiki/Q2091579,Q2091579,1795,Akbar Shah II,10,Indian world,,,,
https://www.wikidata.org/wiki/Q2478699,Q2478699,1523,Sanatana Goswami,10,Indian world,,,,
https://www.wikidata.org/wiki/Q2652624,Q2652624,1883,Madhusudan Das,10,Indian world,,,,
https://www.wikidata.org/wiki/Q2768098,Q2768098,1864,Mahipatram Nilkanth,10,Indian world,,,,
https://www.wikidata.org/wiki/Q2869520,Q2869520,1879,Atmaram Sadashiv Jayakar,10,Indian world,,,,
https://www.wikidata.org/wiki/Q3160832,Q3160832,1486,Guru Jambheshwar,10,Indian world,,,,
https://www.wikidata.org/wiki/Q317408,Q317408,1667,Rahman Baba,10,Indian world,,,,
https://www.wikidata.org/wiki/Q3964661,Q3964661,910,Somananda,10,Indian world,,,,
https://www.wikidata.org/wiki/Q4112614,Q4112614,1661,Visvanatha Chakravarti,10,Indian world,,,,
https://www.wikidata.org/wiki/Q4673518,Q4673518,1761,Acharya Bhikshu,10,Indian world,,,,
https://www.wikidata.org/wiki/Q4731169,Q4731169,1585,Allasani Peddana,10,Indian world,,,,
https://www.wikidata.org/wiki/Q5243006,Q5243006,1845,Daya Shankar Kaul Nasim,10,Indian world,,,,
https://www.wikidata.org/wiki/Q5313951,Q5313951,1731,Dumont de Montigny,10,Indian world,France,Western Europe,,
https://www.wikidata.org/wiki/Q55673547,Q55673547,1797,Hieronymus Christoph Wilhelm Eschenbach,10,Indian world,Germany,Western Europe,,
https://www.wikidata.org/wiki/Q558714,Q558714,1737,Muhammad Shah,10,Indian world,,,,
https://www.wikidata.org/wiki/Q5999683,Q5999683,1875,Marmaduke Alexander Lawson,10,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q6202025,Q6202025,1235,Jinaratna,10,Indian world,,,,
https://www.wikidata.org/wiki/Q6353105,Q6353105,1870,Kaliprasanna Singha,10,Indian world,,,,
https://www.wikidata.org/wiki/Q6874883,Q6874883,1734,Mirza Mazhar Jan-e-Janaan,10,Indian world,,,,
https://www.wikidata.org/wiki/Q6936871,Q6936871,1871,Munshi Nawal Kishore,10,Indian world,,,,
https://www.wikidata.org/wiki/Q6982056,Q6982056,1871,Navalram Pandya,10,Indian world,,,,
https://www.wikidata.org/wiki/Q7176348,Q7176348,1838,Peter Percival,10,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q7289678,Q7289678,1818,Ramkamal Sen,10,Indian world,,,,
https://www.wikidata.org/wiki/Q7290322,Q7290322,1848,Ramtanu Lahiri,10,Indian world,,,,
https://www.wikidata.org/wiki/Q7630865,Q7630865,1838,Subbaraya Sastri,10,Indian world,,,,
https://www.wikidata.org/wiki/Q1002321,Q1002321,420,Dharmakṣema,9,Indian world,,,,
https://www.wikidata.org/wiki/Q104368610,Q104368610,1874,Jules Schaumburg,9,Indian world,German world,Western Europe,,
https://www.wikidata.org/wiki/Q13646734,Q13646734,1870,Zahir Dehlawi,9,Indian world,,,,
https://www.wikidata.org/wiki/Q15527673,Q15527673,1824,Kabisurjya Baladeba Ratha,9,Indian world,,,,
https://www.wikidata.org/wiki/Q15724754,Q15724754,1507,Balarama Dasa,9,Indian world,,,,
https://www.wikidata.org/wiki/Q15968152,Q15968152,1877,Jack Francis Needham,9,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q18910907,Q18910907,1840,Lancelot Wilkinson,9,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q20049264,Q20049264,1795,George Place,9,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q20687324,Q20687324,1783,Qalandar Bakhsh Jurat,9,Indian world,,,,
https://www.wikidata.org/wiki/Q21405810,Q21405810,1755,Banamali Dasa,9,Indian world,,,,
https://www.wikidata.org/wiki/Q25340033,Q25340033,1790,James Hunter,9,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q2551253,Q2551253,1615,Ustad Ahmad Lahori,9,Indian world,,,,
https://www.wikidata.org/wiki/Q3016433,Q3016433,1836,Darogha Ubbas Alli,9,Indian world,,,,
https://www.wikidata.org/wiki/Q3422639,Q3422639,1655,Kancherla Gopanna,9,Indian world,,,,
https://www.wikidata.org/wiki/Q3595700,Q3595700,-215,Vararuchi,9,Indian world,,,,
https://www.wikidata.org/wiki/Q3595804,Q3595804,1545,Achyutananda Dasa,9,Indian world,,,,
https://www.wikidata.org/wiki/Q3635688,Q3635688,1705,Upendra Bhanja,9,Indian world,,,,
https://www.wikidata.org/wiki/Q3696193,Q3696193,1864,Rashid Ahmad Gangohi,9,Indian world,,,,
https://www.wikidata.org/wiki/Q5269911,Q5269911,1485,Dhurjati,9,Indian world,,,,
https://www.wikidata.org/wiki/Q5618471,Q5618471,1872,Gunabhiram Barua,9,Indian world,,,,
https://www.wikidata.org/wiki/Q6572779,Q6572779,1883,Radhanath Ray,9,Indian world,,,,
https://www.wikidata.org/wiki/Q6732616,Q6732616,1803,Mah Laqa Bai,9,Indian world,,,,
https://www.wikidata.org/wiki/Q6956922,Q6956922,1882,Nabin Chandra Sen,9,Indian world,,,,
https://www.wikidata.org/wiki/Q7265768,Q7265768,1849,Qadir Bux Bedil,9,Indian world,,,,
https://www.wikidata.org/wiki/Q7487393,Q7487393,1753,Shamal Bhatt,9,Indian world,,,,
https://www.wikidata.org/wiki/Q7919473,Q7919473,1687,Vemana,9,Indian world,,,,
https://www.wikidata.org/wiki/Q967233,Q967233,1853,Robert Christopher Tytler,9,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q13057543,Q13057543,1875,Krishna Kamal Bhattacharya,8,Indian world,,,,
https://www.wikidata.org/wiki/Q15723641,Q15723641,1795,Abhimanyu Samanta Singhara,8,Indian world,,,,
https://www.wikidata.org/wiki/Q19568993,Q19568993,1858,Raja Shivaprasad,8,Indian world,,,,
https://www.wikidata.org/wiki/Q20603905,Q20603905,1878,Kali Prasanna Ghosh,8,Indian world,,,,
https://www.wikidata.org/wiki/Q23452044,Q23452044,1849,Shyama Charan Sarkar,8,Indian world,,,,
https://www.wikidata.org/wiki/Q2372718,Q2372718,685,Magha,8,Indian world,,,,
https://www.wikidata.org/wiki/Q2777058,Q2777058,1479,Gaspar da Gama,8,Indian world,Portugal,Western Europe,,
https://www.wikidata.org/wiki/Q3350994,Q3350994,1868,Harinath Majumder,8,Indian world,,,,
https://www.wikidata.org/wiki/Q3520447,Q3520447,1240,Tikkana,8,Indian world,,,,
https://www.wikidata.org/wiki/Q3521359,Q3521359,1585,Tenali Ramakrishna,8,Indian world,,,,
https://www.wikidata.org/wiki/Q3561001,Q3561001,985,Bilhana,8,Indian world,,,,
https://www.wikidata.org/wiki/Q3633983,Q3633983,1524,Madhavdeva,8,Indian world,,,,
https://www.wikidata.org/wiki/Q435882,Q435882,1485,João de Nóvoa,8,Indian world,Portugal,Western Europe,,
https://www.wikidata.org/wiki/Q4420067,Q4420067,1874,Baba Jaimal Singh Ji Maharaj,8,Indian world,,,,
https://www.wikidata.org/wiki/Q5006965,Q5006965,1857,C. W. Thamotharampillai,8,Indian world,,,,
https://www.wikidata.org/wiki/Q5234723,Q5234723,1810,David Hare,8,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q527755,Q527755,1519,Pedro Mascarenhas,8,Indian world,Portugal,Western Europe,,
https://www.wikidata.org/wiki/Q6080707,Q6080707,1847,Ishwar Chandra Gupta,8,Indian world,,,,
https://www.wikidata.org/wiki/Q64027301,Q64027301,1875,Mansukhram Tripathi,8,Indian world,,,,
https://www.wikidata.org/wiki/Q64031619,Q64031619,1583,Raghuttama Tirtha,8,Indian world,,,,
https://www.wikidata.org/wiki/Q66183627,Q66183627,1674,Satyanatha Tirtha,8,Indian world,,,,
https://www.wikidata.org/wiki/Q66439336,Q66439336,1736,Satyabodha Tirtha,8,Indian world,,,,
https://www.wikidata.org/wiki/Q6733853,Q6733853,1871,Mahesh Chandra Nyayratna Bhattacharyya,8,Indian world,,,,
https://www.wikidata.org/wiki/Q6998191,Q6998191,1869,Joseph Ezekiel Rajpurkar,8,Indian world,,,,
https://www.wikidata.org/wiki/Q70458455,Q70458455,1853,John Cave-Browne,8,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q7234892,Q7234892,1485,Pothana,8,Indian world,,,,
https://www.wikidata.org/wiki/Q7487700,Q7487700,1735,Shams ud Daula Shah Nawaz Khan,8,Indian world,,,,
https://www.wikidata.org/wiki/Q12445871,Q12445871,1800,Mahmud Gami,7,Indian world,,,,
https://www.wikidata.org/wiki/Q15725059,Q15725059,1816,Jadumani Mahapatra,7,Indian world,,,,
https://www.wikidata.org/wiki/Q16065867,Q16065867,1832,Raj Man Singh Chitrakar,7,Indian world,,,,
https://www.wikidata.org/wiki/Q16309077,Q16309077,1861,Ci Tiyākarāca Ceṭṭiyār,7,Indian world,,,,
https://www.wikidata.org/wiki/Q175700,Q175700,1801,Chandu Lal,7,Indian world,,,,
https://www.wikidata.org/wiki/Q24575465,Q24575465,1884,Rajanikanta Gupta,7,Indian world,,,,
https://www.wikidata.org/wiki/Q26997595,Q26997595,1844,Pagla Kanai,7,Indian world,,,,
https://www.wikidata.org/wiki/Q320142,Q320142,-532,Śāriputra,7,Indian world,,,,
https://www.wikidata.org/wiki/Q4701806,Q4701806,1881,Akshay Chandra Sarkar,7,Indian world,,,,
https://www.wikidata.org/wiki/Q49425681,Q49425681,1879,Trailokyanath Mitra,7,Indian world,,,,
https://www.wikidata.org/wiki/Q5657389,Q5657389,1201,Harihara,7,Indian world,,,,
https://www.wikidata.org/wiki/Q6167696,Q6167696,1380,Jayatirtha,7,Indian world,,,,
https://www.wikidata.org/wiki/Q6551989,Q6551989,1740,Kunchan Nambiar,7,Indian world,,,,
https://www.wikidata.org/wiki/Q66449255,Q66449255,1706,Satyabhinava Tirtha,7,Indian world,,,,
https://www.wikidata.org/wiki/Q6803939,Q6803939,1844,Nawab Mustafa Khan Shefta,7,Indian world,,,,
https://www.wikidata.org/wiki/Q6811881,Q6811881,1867,Zakaullah Dehlvi,7,Indian world,,,,
https://www.wikidata.org/wiki/Q6815284,Q6815284,1772,Mir Sher Ali,7,Indian world,,,,
https://www.wikidata.org/wiki/Q6894479,Q6894479,1872,Mohsin-ul-Mulk,7,Indian world,,,,
https://www.wikidata.org/wiki/Q7290798,Q7290798,1872,Ranchhodbhai Udayaram Dave,7,Indian world,,,,
https://www.wikidata.org/wiki/Q7346497,Q7346497,1781,Robert Kyd,7,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q7630862,Q7630862,1874,Subbarama Dikshitar,7,Indian world,,,,
https://www.wikidata.org/wiki/Q983574,Q983574,1848,Radhanath Sikdar,7,Indian world,,,,
https://www.wikidata.org/wiki/Q105405690,Q105405690,1601,Cornelis Claesz. Heda,6,Indian world,Low countries,Western Europe,,
https://www.wikidata.org/wiki/Q15725063,Q15725063,1522,Jasobanta Dasa,6,Indian world,,,,
https://www.wikidata.org/wiki/Q20685493,Q20685493,1718,Shah Mubarak Abroo,6,Indian world,,,,
https://www.wikidata.org/wiki/Q21552824,Q21552824,1873,Jaganmohan Lall,6,Indian world,,,,
https://www.wikidata.org/wiki/Q2357643,Q2357643,1095,Brahmadeva,6,Indian world,,,,
https://www.wikidata.org/wiki/Q23782712,Q23782712,1880,Ramdas Sen,6,Indian world,,,,
https://www.wikidata.org/wiki/Q2655917,Q2655917,1546,Jiva Goswami,6,Indian world,,,,
https://www.wikidata.org/wiki/Q2773961,Q2773961,1885,Shivlal Dhaneshwar Kavi,6,Indian world,,,,
https://www.wikidata.org/wiki/Q47128295,Q47128295,1883,Martin Waldner,6,Indian world,Sweden,Western Europe,,
https://www.wikidata.org/wiki/Q4901433,Q4901433,1593,Bhattadeva,6,Indian world,,,,
https://www.wikidata.org/wiki/Q503733,Q503733,1647,Willem Verstegen,6,Indian world,Low countries,Western Europe,,
https://www.wikidata.org/wiki/Q6762439,Q6762439,1792,Saadat Yaar Khan Rangin,6,Indian world,,,,
https://www.wikidata.org/wiki/Q6931621,Q6931621,1774,Muddupalani,6,Indian world,,,,
https://www.wikidata.org/wiki/Q7288588,Q7288588,1872,Ram Sharma,6,Indian world,,,,
https://www.wikidata.org/wiki/Q7409340,Q7409340,1778,Sami,6,Indian world,,,,
https://www.wikidata.org/wiki/Q7881177,Q7881177,1677,Umaru Pulavar,6,Indian world,,,,
https://www.wikidata.org/wiki/Q94537912,Q94537912,1855,Gōpīnāthamu Vēṅkaṭakavi,6,Indian world,,,,
https://www.wikidata.org/wiki/Q96078622,Q96078622,1830,Thomas Prinsep,6,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q10284712,Q10284712,1552,"Francisco Coutinho, 3rd Count of Redondo",5,Indian world,Portugal,Western Europe,,
https://www.wikidata.org/wiki/Q12240683,Q12240683,1844,Mīr Muḥammad ʻAbbās Lakhnavī,5,Indian world,,,,
https://www.wikidata.org/wiki/Q13059599,Q13059599,1857,Ramnarayan Tarkaratna,5,Indian world,,,,
https://www.wikidata.org/wiki/Q15454093,Q15454093,1485,Nijaguna Shivayogi,5,Indian world,,,,
https://www.wikidata.org/wiki/Q15725493,Q15725493,1885,Ardhendu Shekhar Mustofi,5,Indian world,,,,
https://www.wikidata.org/wiki/Q16209128,Q16209128,1486,Makhdoom Bilawal,5,Indian world,,,,
https://www.wikidata.org/wiki/Q16857656,Q16857656,1780,Hafiz Alpuri,5,Indian world,,,,
https://www.wikidata.org/wiki/Q1707633,Q1707633,1859,Joseph Michael Willi,5,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q18735988,Q18735988,1884,William McNair,5,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q20605976,Q20605976,1871,Kishan Singh Arif,5,Indian world,,,,
https://www.wikidata.org/wiki/Q25550025,Q25550025,1568,Akhund Darweza,5,Indian world,,,,
https://www.wikidata.org/wiki/Q267828,Q267828,1850,Totapuri,5,Indian world,,,,
https://www.wikidata.org/wiki/Q2728688,Q2728688,1877,Kekhusro Kabraji,5,Indian world,,,,
https://www.wikidata.org/wiki/Q2765010,Q2765010,1819,Swami Premananda,5,Indian world,,,,
https://www.wikidata.org/wiki/Q2772617,Q2772617,1885,Vaghji Ojha,5,Indian world,,,,
https://www.wikidata.org/wiki/Q3536126,Q3536126,1085,Kadiyalur Uruttirangannanar,5,Indian world,,,,
https://www.wikidata.org/wiki/Q46998369,Q46998369,1821,Govindoo,5,Indian world,,,,
https://www.wikidata.org/wiki/Q4832251,Q4832251,1536,Azar Kayvan,5,Indian world,,,,
https://www.wikidata.org/wiki/Q48838135,Q48838135,1840,Faqir Muhammad Khan Goya,5,Indian world,,,,
https://www.wikidata.org/wiki/Q49650233,Q49650233,1536,Husain Thanai of Mashhad,5,Indian world,,,,
https://www.wikidata.org/wiki/Q5069472,Q5069472,1385,Chamarasa,5,Indian world,,,,
https://www.wikidata.org/wiki/Q50788285,Q50788285,1851,Margaret Read Brown,5,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q5657861,Q5657861,1872,Harish Chandra Mitra,5,Indian world,,,,
https://www.wikidata.org/wiki/Q5679563,Q5679563,1865,Hassan Ali Effendi,5,Indian world,,,,
https://www.wikidata.org/wiki/Q58482474,Q58482474,1859,Henry George Briggs,5,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q62018155,Q62018155,1844,Durgaram Mehta,5,Indian world,,,,
https://www.wikidata.org/wiki/Q762696,Q762696,1883,Imdad Khan,5,Indian world,,,,
https://www.wikidata.org/wiki/Q94172306,Q94172306,1635,Narayanacharya,5,Indian world,,,,
https://www.wikidata.org/wiki/Q94905221,Q94905221,1746,Johann Balthasar Kohlhoff,5,Indian world,German world,Western Europe,,
https://www.wikidata.org/wiki/Q94930027,Q94930027,1748,Johann Christian Wiedebrock,5,Indian world,German world,Western Europe,,
https://www.wikidata.org/wiki/Q95182403,Q95182403,1870,Ghulam Muhammad Din Puri,5,Indian world,,,,
https://www.wikidata.org/wiki/Q105103587,Q105103587,1630,Payag,4,Indian world,,,,
https://www.wikidata.org/wiki/Q105104748,Q105104748,1793,Morarasaheb,4,Indian world,,,,
https://www.wikidata.org/wiki/Q15994808,Q15994808,1813,Anna Maria Walker,4,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q21285519,Q21285519,1785,Sai Lokur,4,Indian world,,,,
https://www.wikidata.org/wiki/Q2281757,Q2281757,1634,João Cabral,4,Indian world,,,,
https://www.wikidata.org/wiki/Q2357265,Q2357265,1577,Baiju Bawra,4,Indian world,,,,
https://www.wikidata.org/wiki/Q25550037,Q25550037,1672,Nasir Ali Sirhindi,4,Indian world,,,,
https://www.wikidata.org/wiki/Q2561447,Q2561447,1852,Madan Mohan Tarkalankar,4,Indian world,,,,
https://www.wikidata.org/wiki/Q25644148,Q25644148,1685,Biswanath Khuntia,4,Indian world,,,,
https://www.wikidata.org/wiki/Q2672093,Q2672093,1435,Ramananda,4,Indian world,,,,
https://www.wikidata.org/wiki/Q26962468,Q26962468,1857,Girish Chandra Vidyaratna,4,Indian world,,,,
https://www.wikidata.org/wiki/Q28357300,Q28357300,1881,Muhammad Ali Mungeri,4,Indian world,,,,
https://www.wikidata.org/wiki/Q3200157,Q3200157,1010,Kshemaraja,4,Indian world,,,,
https://www.wikidata.org/wiki/Q3631019,Q3631019,1605,Ibrahim Adil Shah II,4,Indian world,,,,
https://www.wikidata.org/wiki/Q37933099,Q37933099,1804,Jean Baptiste François Joseph de Warren,4,Indian world,France,Western Europe,,
https://www.wikidata.org/wiki/Q4079215,Q4079215,1792,Ramram Basu,4,Indian world,,,,
https://www.wikidata.org/wiki/Q4278039,Q4278039,1381,Mallinātha Sūri,4,Indian world,,,,
https://www.wikidata.org/wiki/Q50081695,Q50081695,1823,Bernhard Schmid,4,Indian world,,,,
https://www.wikidata.org/wiki/Q55680936,Q55680936,1883,Isaac Henry Hacker,4,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q5678981,Q5678981,1770,Hashim,4,Indian world,,,,
https://www.wikidata.org/wiki/Q58880665,Q58880665,1810,James Moffat,4,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q63258089,Q63258089,1848,Robert Gage,4,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q64685903,Q64685903,1878,M. J. Colquhoun,4,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q6807616,Q6807616,1850,Meenakshi Sundaram Pillai,4,Indian world,,,,
https://www.wikidata.org/wiki/Q6934061,Q6934061,1620,Mulla Mahmud Jaunpuri,4,Indian world,,,,
https://www.wikidata.org/wiki/Q7368827,Q7368827,1652,Roshanara Begum,4,Indian world,,,,
https://www.wikidata.org/wiki/Q7686091,Q7686091,1765,Tarikonda Vengamamba,4,Indian world,,,,
https://www.wikidata.org/wiki/Q771686,Q771686,1169,Basava,4,Indian world,,,,
https://www.wikidata.org/wiki/Q94870620,Q94870620,1822,Bernhard Schmid,4,Indian world,German world,Western Europe,,
https://www.wikidata.org/wiki/Q96711604,Q96711604,1668,Jean Richaud,4,Indian world,France,Western Europe,,
https://www.wikidata.org/wiki/Q12066832,Q12066832,1778,Mola Ram,3,Indian world,,,,
https://www.wikidata.org/wiki/Q1452391,Q1452391,1491,Saluva Narasimha Deva Raya,3,Indian world,,,,
https://www.wikidata.org/wiki/Q153187,Q153187,-515,Ajita Kesakambali,3,Indian world,,,,
https://www.wikidata.org/wiki/Q1987411,Q1987411,1776,Ramnidhi Gupta,3,Indian world,,,,
https://www.wikidata.org/wiki/Q24054993,Q24054993,1582,Abu-l-Fayd Faydí,3,Indian world,,,,
https://www.wikidata.org/wiki/Q2506919,Q2506919,1530,Thunchaththu Ezhuthachan,3,Indian world,,,,
https://www.wikidata.org/wiki/Q2658917,Q2658917,1560,Pir Roshan,3,Indian world,,,,
https://www.wikidata.org/wiki/Q31801278,Q31801278,1813,Arakhita Dasa,3,Indian world,,,,
https://www.wikidata.org/wiki/Q3346456,Q3346456,1416,Krittibas Ojha,3,Indian world,,,,
https://www.wikidata.org/wiki/Q3595298,Q3595298,1513,Swami Haridas,3,Indian world,,,,
https://www.wikidata.org/wiki/Q4860674,Q4860674,1652,Bari Imam,3,Indian world,,,,
https://www.wikidata.org/wiki/Q50065867,Q50065867,1607,Muhammad Hashim Sanjar Kashani,3,Indian world,,,,
https://www.wikidata.org/wiki/Q5006697,Q5006697,1830,C. M. Whish,3,Indian world,British Islands,Western Europe,,
https://www.wikidata.org/wiki/Q5101354,Q5101354,1857,Chinthamani Ragoonatha Chary,3,Indian world,,,,
https://www.wikidata.org/wiki/Q5516794,Q5516794,1880,Gagan Harkara,3,Indian world,,,,
https://www.wikidata.org/wiki/Q5564296,Q5564296,1870,Girish Chandra Sen,3,Indian world,,,,
https://www.wikidata.org/wiki/Q5589914,Q5589914,835,Govindasvāmi,3,Indian world,,,,
https://www.wikidata.org/wiki/Q5657354,Q5657354,685,Haridatta,3,Indian world,,,,
https://www.wikidata.org/wiki/Q56706716,Q56706716,1585,Daulat,3,Indian world,,,,
https://www.wikidata.org/wiki/Q584501,Q584501,1815,Shah Mohammad,3,Indian world,,,,
